Year,Split,Kind,Team,ID,Name,Place,Games,Wins,Losses,Win Rate,Kills,Deaths,Assists,KDA,CS,CS per Minute,Gold,Gold per Minute,Kill Part.,Kill Share,Gold Share,Champs Played
2016,spring,regular season,Cloud9,bunny fufuu,Michael Kurylo,5,2,0,2,0.0,0.0,3.0,3.5,1.17,28.5,0.91,6.8,220.0,58.3,0.0,14.3,2
2016,spring,regular season,CLG,aphromoo,Zaqueri Black,1,18,13,5,72.2,0.39,2.5,8.22,3.44,27.83,0.82,9.1,270.0,71.8,3.2,14.6,7
2016,spring,regular season,CLG,darshan,Darshan Upadhyaya,1,18,13,5,72.2,2.72,2.17,4.78,3.46,257.28,7.61,13.2,390.0,62.5,22.7,21.2,9
2016,spring,regular season,CLG,huhi,Choi Jae-hyun (최재현),1,18,13,5,72.2,3.94,2.06,4.78,4.24,274.28,8.11,13.6,402.0,72.7,32.9,21.8,8
2016,spring,regular season,CLG,xmithie,Jake Kevin Puchero,1,18,13,5,72.2,1.39,1.67,6.94,5.0,152.67,4.51,12.1,357.0,69.4,11.6,19.4,7
2016,spring,regular season,Echo Fox,big,Terry Chuong,7,16,6,10,37.5,0.38,2.31,6.44,2.95,25.75,0.68,9.1,241.0,82.6,4.5,14.3,6
2016,spring,regular season,Echo Fox,keith,Yuri Jew,7,16,6,10,37.5,3.38,2.38,3.06,2.71,312.63,8.29,14.3,379.0,78.0,40.9,22.5,7
2016,spring,regular season,Echo Fox,hard,Anthony Barkhovtsev,7,14,6,8,42.9,1.07,1.79,5.5,3.68,172.71,4.43,12.9,330.0,73.6,12.0,19.3,6
2016,spring,regular season,Echo Fox,froggen,Henrik Hansen,7,12,6,6,50.0,2.83,1.5,5.25,5.39,357.75,9.26,16.0,413.0,89.0,31.2,24.0,7
2016,spring,regular season,Echo Fox,kfo,Park Jeong-hun (박정훈),7,12,6,6,50.0,1.17,2.25,4.5,2.52,283.75,7.34,13.4,346.0,62.4,12.8,20.0,8
2016,spring,regular season,Echo Fox,solo,Colin Earnest,7,5,0,5,0.0,0.8,2.0,3.2,2.0,250.0,6.83,11.9,326.0,60.6,12.1,20.5,4
2016,spring,regular season,Echo Fox,grig,Jonathan Armao,7,3,0,3,0.0,0.67,3.0,3.67,1.44,95.33,2.83,9.5,282.0,76.5,11.8,18.4,3
2016,spring,regular season,Echo Fox,stunt,William Chen,7,1,0,1,0.0,0.0,4.0,10.0,2.5,69.0,1.59,11.8,272.0,100.0,0.0,15.5,1
2016,spring,regular season,Immortals,adrian,Adrian Ma,3,18,17,1,94.4,0.28,1.44,12.28,8.69,16.44,0.53,9.1,295.0,74.1,1.6,14.5,4
2016,spring,regular season,Immortals,huni,Heo Seung-hoon (허승훈),3,18,17,1,94.4,3.83,2.11,7.0,5.13,248.33,8.06,13.4,436.0,63.9,22.6,21.4,9
2016,spring,regular season,Immortals,reignover,Kim Yeu-jin (김의진),3,18,17,1,94.4,2.83,1.44,9.22,8.35,130.39,4.23,11.9,387.0,71.1,16.7,19.0,9
2016,spring,regular season,NRG Esports,gbm,Lee Chang-seok (이창석),5,17,8,9,47.1,3.47,2.12,4.76,3.89,279.0,7.94,13.6,386.0,76.5,32.2,22.6,12
2016,spring,regular season,NRG Esports,kwon,Kevin Kwon (권구혁),5,17,8,9,47.1,0.35,2.59,7.82,3.16,33.59,0.96,8.9,254.0,76.0,3.3,14.9,7
2016,spring,regular season,NRG Esports,impact,Jung Eon-yeong (정언영),5,16,7,9,43.8,1.75,2.94,6.44,2.79,231.0,6.64,12.2,350.0,78.4,16.8,20.7,8
2016,spring,regular season,NRG Esports,moon,Galen Holgate,5,16,7,9,43.8,1.75,2.56,5.56,2.85,123.5,3.55,10.9,313.0,70.1,16.8,18.5,7
2016,spring,regular season,NRG Esports,altec,Johnny Ru,5,15,7,8,46.7,3.33,2.07,4.47,3.77,306.0,8.69,14.1,400.0,69.6,29.8,23.3,6
2016,spring,regular season,Echo Fox,benji,Benjamin deMunck,7,5,1,4,20.0,3.6,3.0,3.4,2.33,322.8,7.98,15.5,383.0,81.4,41.9,22.8,3
2016,spring,regular season,NRG Esports,benji,Benjamin deMunck,5,5,1,4,20.0,3.6,3.0,3.4,2.33,322.8,7.98,15.5,383.0,81.4,41.9,22.8,3
2016,spring,regular season,Renegades,benji,Benjamin deMunck,7,5,1,4,20.0,3.6,3.0,3.4,2.33,322.8,7.98,15.5,383.0,81.4,41.9,22.8,3
2016,spring,regular season,NRG Esports,cris,Cristian Rosales,5,1,1,0,100.0,4.0,3.0,2.0,2.0,297.0,7.32,16.8,414.0,37.5,25.0,21.6,1
2016,spring,regular season,Renegades,crumbz,Alberto Rengifo,7,19,6,13,31.6,1.63,3.37,5.32,2.06,142.16,3.74,12.3,324.0,71.0,16.7,18.7,4
2016,spring,regular season,Renegades,alex ich,Alexey Ichetovkin (Алексей Ичетовкин),7,14,2,12,14.3,1.43,3.0,4.64,2.02,307.79,8.35,13.3,362.0,75.9,17.9,21.5,9
2016,spring,regular season,Renegades,hakuho,Nickolas Surgent,7,13,5,8,38.5,0.69,3.46,6.54,2.09,39.0,1.09,9.2,257.0,69.6,6.7,14.6,6
2016,spring,regular season,Renegades,seraph,Shin Woo-yeong (신우영),7,10,7,3,70.0,3.2,1.3,7.1,7.92,294.5,7.88,14.8,397.0,78.6,24.4,21.5,6
2016,spring,regular season,Team Impulse,seraph,Shin Woo-yeong (신우영),7,10,7,3,70.0,3.2,1.3,7.1,7.92,294.5,7.88,14.8,397.0,78.6,24.4,21.5,6
2016,spring,regular season,Renegades,rf legendary,Oleksii Kuziuta,7,9,1,8,11.1,1.67,2.44,3.11,1.95,255.67,6.8,12.8,341.0,58.9,20.5,20.5,8
2016,spring,regular season,Renegades,remilia,Maria Creveling,7,6,1,5,16.7,0.5,4.33,5.83,1.46,36.0,0.84,10.3,241.0,74.5,5.9,14.4,3
2016,spring,regular season,Renegades,ninja,Noh Geon-woo (노건우),7,5,4,1,80.0,4.4,2.0,7.0,5.7,348.8,8.47,16.7,405.0,77.0,29.7,21.8,5
2016,spring,regular season,Renegades,ohq,Oh Gyu-min (오규민),7,1,0,1,0.0,1.0,3.0,2.0,1.0,231.0,7.94,9.8,337.0,60.0,20.0,22.1,1
2016,spring,regular season,Team Dignitas,apollo,Apollo Price,7,18,4,14,22.2,2.78,2.28,4.22,3.07,326.28,8.82,14.5,392.0,68.5,27.2,22.8,6
2016,spring,regular season,Team Dignitas,kiwikid,Alan Nguyen,7,18,4,14,22.2,0.5,2.72,6.89,2.71,39.11,1.06,9.2,250.0,72.3,4.9,14.5,7
2016,spring,regular season,Team Dignitas,kirei,Thomas Yuen,7,18,4,14,22.2,1.78,2.83,5.11,2.43,149.5,4.04,12.2,330.0,67.4,17.4,19.2,8
2016,spring,regular season,Team Dignitas,shiphtur,Danny Le,7,18,4,14,22.2,3.67,1.67,3.83,4.5,318.39,8.61,14.7,397.0,73.4,35.9,23.1,8
2016,spring,regular season,Team Dignitas,billyboss,Billy Yu,7,16,3,13,18.8,1.25,3.0,4.44,1.9,261.31,7.05,12.9,348.0,61.9,13.6,20.3,8
2016,spring,regular season,Team Dignitas,smittyj,Lennart Warkus,7,2,1,1,50.0,3.5,3.0,7.5,3.67,239.5,6.63,13.6,377.0,59.5,18.9,21.0,2
2016,spring,regular season,Team Impulse,gate,"Yu ""Austin"" Jia-Jun",7,19,5,14,26.3,1.26,3.26,6.0,2.23,77.68,2.39,9.2,282.0,74.6,13.0,16.9,9
2016,spring,regular season,Team Impulse,mash,Brandon Phan,7,19,5,14,26.3,2.37,1.84,4.95,3.97,272.63,8.38,12.3,378.0,75.1,24.3,22.6,6
2016,spring,regular season,Team Impulse,pirean,Choi Jun-sik (최준식),7,16,4,12,25.0,2.0,3.0,4.69,2.23,252.56,7.65,11.9,361.0,65.2,19.5,21.4,9
2016,spring,regular season,Team Impulse,procxin,Kim Se-young (김세영),7,16,4,12,25.0,2.44,2.88,5.5,2.76,135.75,4.11,11.2,341.0,77.4,23.8,20.2,8
2016,spring,regular season,Team Impulse,feng,Wang Xiao-Feng (王晓峰),7,15,2,13,13.3,1.87,3.33,3.8,1.7,206.4,6.4,10.6,329.0,67.5,22.2,20.3,8
2016,spring,regular season,Team Impulse,ken,Kenneth Tang,7,4,2,2,50.0,0.5,2.25,6.25,3.0,30.25,0.91,7.9,239.0,71.1,5.3,14.0,2
2016,spring,regular season,Team Impulse,beibei,Meng Zhang,7,3,1,2,33.3,1.0,3.0,5.67,2.22,101.0,3.35,9.1,302.0,95.2,14.3,18.7,3
2016,spring,regular season,Team Liquid,fenix,Kim Jae-hun (김재훈),4,18,10,8,55.6,3.44,1.72,6.0,5.48,354.83,9.82,15.4,425.0,69.7,25.4,23.6,12
2016,spring,regular season,Team Liquid,lourlo,Samson Jackson,4,18,10,8,55.6,1.83,2.39,7.33,3.84,238.72,6.61,12.8,354.0,67.6,13.5,19.6,8
2016,spring,regular season,Team Liquid,dardoch,Joshua Hartnett,4,17,10,7,58.8,3.18,1.88,7.47,5.66,147.18,4.25,12.6,362.0,78.0,23.3,19.9,7
2016,spring,regular season,Team Liquid,matt,Matthew Elento,4,17,10,7,58.8,0.41,2.76,10.18,3.83,24.71,0.71,9.0,259.0,77.6,3.0,14.2,6
2016,spring,regular season,Team Liquid,iwilldominate,Christian Rivera,4,1,0,1,0.0,1.0,3.0,7.0,2.67,188.0,3.07,17.7,289.0,66.7,8.3,17.8,1
2016,spring,regular season,Team Liquid,smoothie,Andy Ta,4,1,0,1,0.0,0.0,4.0,9.0,2.25,18.0,0.29,13.7,223.0,75.0,0.0,13.8,1
2016,spring,regular season,Team SoloMid,bjergsen,Søren Bjerg,2,18,9,9,50.0,3.06,2.11,6.06,4.32,293.0,8.4,14.1,404.0,75.6,25.3,22.5,10
2016,spring,regular season,Team SoloMid,doublelift,"Yiliang ""Peter"" Peng",2,18,9,9,50.0,4.61,2.61,4.28,3.4,307.28,8.81,14.9,428.0,73.7,38.2,23.8,9
2016,spring,regular season,Team SoloMid,hauntzer,Kevin Yarnell,2,18,9,9,50.0,2.28,2.39,4.94,3.02,250.61,7.19,12.9,371.0,59.9,18.9,20.7,10
2016,spring,regular season,Team SoloMid,yellowstar,Bora Kim,2,18,9,9,50.0,0.11,3.0,8.72,2.94,43.22,1.24,9.1,261.0,73.3,0.9,14.5,5
2016,spring,playoffs,Cloud9,balis,An Van Le,5,4,1,3,25.0,0.5,3.75,4.25,1.27,214.25,7.08,10.4,345.0,50.0,5.3,20.2,3
2016,spring,playoffs,Cloud9,hai,Hai Du Lam,5,4,1,3,25.0,0.0,4.25,5.25,1.24,30.5,1.01,7.3,240.0,55.3,0.0,14.1,2
2016,spring,playoffs,Cloud9,jensen,Nicolaj Jensen,5,4,1,3,25.0,3.75,2.5,3.75,3.0,260.75,8.62,12.0,396.0,78.9,39.5,23.2,4
2016,spring,playoffs,Cloud9,rush,Lee Yoon-jae (이윤재),5,4,1,3,25.0,2.0,5.25,4.5,1.24,125.0,4.13,10.1,335.0,68.4,21.1,19.6,1
2016,spring,playoffs,Cloud9,sneaky,Zachary Scuderi,5,4,1,3,25.0,3.25,2.25,4.0,3.22,243.25,8.04,11.8,389.0,76.3,34.2,22.8,3
2016,spring,playoffs,CLG,aphromoo,Zaqueri Black,1,10,6,4,60.0,0.2,2.9,8.1,2.86,24.6,0.68,9.4,261.0,67.5,1.6,14.6,6
2016,spring,playoffs,CLG,darshan,Darshan Upadhyaya,1,10,6,4,60.0,3.4,2.4,6.4,4.08,252.9,7.02,13.3,370.0,79.7,27.6,20.8,4
2016,spring,playoffs,CLG,huhi,Choi Jae-hyun (최재현),1,10,6,4,60.0,2.5,2.5,6.5,3.6,288.1,8.0,13.7,381.0,73.2,20.3,21.4,6
2016,spring,playoffs,CLG,xmithie,Jake Kevin Puchero,1,10,6,4,60.0,1.9,2.8,6.7,3.07,156.7,4.35,12.7,353.0,69.9,15.4,19.8,4
2016,spring,playoffs,Immortals,adrian,Adrian Ma,3,6,3,3,50.0,0.83,2.5,10.17,4.4,22.67,0.65,9.3,267.0,81.5,6.2,14.9,2
2016,spring,playoffs,Immortals,huni,Heo Seung-hoon (허승훈),3,6,3,3,50.0,2.5,3.33,5.17,2.3,270.0,7.76,13.5,387.0,56.8,18.5,21.7,5
2016,spring,playoffs,Immortals,reignover,Kim Yeu-jin (김의진),3,6,3,3,50.0,2.17,3.0,8.67,3.61,146.33,4.21,12.0,346.0,80.2,16.0,19.4,4
2016,spring,playoffs,NRG Esports,altec,Johnny Ru,5,3,0,3,0.0,0.0,4.0,3.0,0.75,244.67,7.55,10.3,319.0,50.0,0.0,21.2,3
2016,spring,playoffs,NRG Esports,gbm,Lee Chang-seok (이창석),5,3,0,3,0.0,1.0,3.0,2.67,1.22,257.0,7.93,10.9,337.0,61.1,16.7,22.4,3
2016,spring,playoffs,NRG Esports,impact,Jung Eon-yeong (정언영),5,3,0,3,0.0,3.0,3.0,1.33,1.44,228.67,7.06,10.9,337.0,72.2,50.0,22.4,3
2016,spring,playoffs,NRG Esports,kwon,Kevin Kwon (권구혁),5,3,0,3,0.0,0.0,3.33,3.33,1.0,30.33,0.94,7.2,222.0,55.6,0.0,14.8,3
2016,spring,playoffs,NRG Esports,moon,Galen Holgate,5,3,0,3,0.0,2.0,3.67,3.0,1.36,104.33,3.22,9.3,288.0,83.3,33.3,19.2,3
2016,spring,playoffs,Team Liquid,dardoch,Joshua Hartnett,4,11,5,6,45.5,3.0,2.36,8.0,4.65,141.45,4.4,11.4,355.0,84.0,22.9,20.3,5
2016,spring,playoffs,Team Liquid,fenix,Kim Jae-hun (김재훈),4,11,5,6,45.5,3.73,2.27,4.55,3.64,272.36,8.47,12.5,389.0,63.2,28.5,22.2,7
2016,spring,playoffs,Team Liquid,lourlo,Samson Jackson,4,11,5,6,45.5,2.45,2.45,6.82,3.78,194.45,6.05,11.2,347.0,70.8,18.8,19.8,4
2016,spring,playoffs,Team Liquid,matt,Matthew Elento,4,11,5,6,45.5,0.64,3.18,9.18,3.09,21.18,0.66,8.4,260.0,75.0,4.9,14.9,4
2016,spring,playoffs,Team SoloMid,bjergsen,Søren Bjerg,2,12,8,4,66.7,5.5,1.08,6.33,10.92,314.58,8.71,15.5,430.0,71.4,33.2,22.7,6
2016,spring,playoffs,Team SoloMid,doublelift,"Yiliang ""Peter"" Peng",2,12,8,4,66.7,4.17,2.42,7.25,4.72,306.0,8.47,15.0,415.0,68.8,25.1,22.0,3
2016,spring,playoffs,Team SoloMid,hauntzer,Kevin Yarnell,2,12,8,4,66.7,2.25,1.75,9.17,6.52,273.58,7.57,14.0,386.0,68.8,13.6,20.4,3
2016,spring,playoffs,Team SoloMid,yellowstar,Bora Kim,2,12,8,4,66.7,0.33,2.42,12.5,5.31,42.17,1.17,9.9,274.0,77.4,2.0,14.5,3
2016,summer,regular season,Apex Gaming,apollo,Apollo Price,7,46,21,25,45.7,2.59,2.07,5.91,4.12,277.83,7.36,14.0,372.0,69.4,21.1,20.9,6
2016,summer,regular season,Apex Gaming,ray,Jeon Ji-won (전지원),7,46,21,25,45.7,3.43,3.2,5.52,2.8,289.07,7.66,15.0,398.0,73.2,28.1,22.4,16
2016,summer,regular season,Apex Gaming,shrimp,Lee Byeong-hoon (이병훈),7,46,21,25,45.7,2.11,2.85,6.54,3.04,160.91,4.26,13.0,345.0,70.7,17.2,19.4,8
2016,summer,regular season,Apex Gaming,xpecial,Alex Chu (朱啓恩),7,46,21,25,45.7,0.5,2.76,8.63,3.31,41.63,1.1,9.8,260.0,74.6,4.1,14.7,10
2016,summer,regular season,Cloud9,impact,Jung Eon-yeong (정언영),2,44,28,16,63.6,2.32,2.23,6.48,3.95,248.86,6.78,13.3,363.0,63.9,16.8,20.2,8
2016,summer,regular season,Cloud9,jensen,Nicolaj Jensen,2,44,28,16,63.6,4.7,2.05,5.05,4.77,347.8,9.48,15.7,428.0,70.8,34.2,23.8,13
2016,summer,regular season,Cloud9,meteos,William Hartman,2,44,28,16,63.6,2.05,1.43,7.48,6.65,148.57,4.05,12.6,344.0,69.1,14.9,19.1,6
2016,summer,regular season,Cloud9,sneaky,Zachary Scuderi,2,44,28,16,63.6,4.25,1.64,6.09,6.32,306.57,8.36,14.9,406.0,75.1,30.9,22.6,6
2016,summer,regular season,Cloud9,smoothie,Andy Ta,2,28,19,9,67.9,0.46,1.86,9.96,5.62,24.04,0.66,9.4,258.0,72.8,3.2,14.2,7
2016,summer,regular season,Cloud9,bunny fufuu,Michael Kurylo,2,16,9,7,56.3,0.44,1.69,8.81,5.48,30.44,0.82,9.5,256.0,72.2,3.4,14.5,3
2016,summer,regular season,CLG,aphromoo,Zaqueri Black,4,46,25,21,54.3,0.61,2.54,7.46,3.17,21.43,0.62,8.8,256.0,67.1,5.1,14.6,9
2016,summer,regular season,CLG,darshan,Darshan Upadhyaya,4,46,25,21,54.3,2.87,2.87,3.78,2.32,224.59,6.54,12.3,358.0,55.3,23.9,20.4,11
2016,summer,regular season,CLG,huhi,Choi Jae-hyun (최재현),4,46,25,21,54.3,3.2,2.57,4.89,3.15,289.57,8.44,13.3,388.0,67.3,26.6,22.2,13
2016,summer,regular season,CLG,xmithie,Jake Kevin Puchero,4,46,25,21,54.3,2.09,2.28,6.85,3.91,141.15,4.11,11.8,345.0,74.3,17.4,19.7,6
2016,summer,regular season,Echo Fox,big,Terry Chuong,7,42,8,34,19.0,0.38,2.64,5.31,2.15,23.43,0.65,8.7,242.0,71.3,4.8,14.8,7
2016,summer,regular season,Echo Fox,froggen,Henrik Hansen,7,42,8,34,19.0,2.98,2.24,3.1,2.71,316.07,8.74,13.9,383.0,76.1,37.3,23.4,16
2016,summer,regular season,Echo Fox,keith,Yuri Jew,7,42,8,34,19.0,1.83,2.6,3.24,1.95,285.83,7.9,12.9,357.0,63.6,23.0,21.8,6
2016,summer,regular season,Echo Fox,kfo,Park Jeong-hun (박정훈),7,42,8,34,19.0,1.93,3.29,2.21,1.26,270.81,7.49,12.9,356.0,51.9,24.2,21.8,11
2016,summer,regular season,Echo Fox,hard,Anthony Barkhovtsev,7,33,7,26,21.2,0.91,2.42,4.09,2.06,129.58,3.42,11.3,298.0,60.2,10.9,18.2,8
2016,summer,regular season,Echo Fox,kez,Kevin Jeon (전재형),7,7,1,6,14.3,0.86,3.86,4.29,1.33,106.0,3.55,9.3,312.0,67.9,11.3,19.0,3
2016,summer,regular season,Echo Fox,grig,Jonathan Armao,7,2,0,2,0.0,0.0,1.5,2.5,1.67,103.0,3.54,8.3,287.0,62.5,0.0,18.5,2
2016,summer,regular season,Immortals,adrian,Adrian Ma,3,43,33,10,76.7,0.56,1.93,10.65,5.81,18.53,0.56,9.3,280.0,72.4,3.6,14.7,9
2016,summer,regular season,Immortals,huni,Heo Seung-hoon (허승훈),3,43,33,10,76.7,3.88,3.42,6.19,2.95,246.74,7.47,13.4,407.0,65.0,25.1,21.3,12
2016,summer,regular season,Immortals,reignover,Kim Yeu-jin (김의진),3,43,33,10,76.7,2.56,2.07,8.84,5.51,149.09,4.51,12.4,376.0,73.6,16.5,19.7,7
2016,summer,regular season,NRG Esports,gbm,Lee Chang-seok (이창석),7,43,14,29,32.6,3.14,3.09,3.95,2.29,285.74,7.88,13.3,368.0,68.8,30.5,22.0,16
2016,summer,regular season,NRG Esports,kiwikid,Alan Nguyen,7,43,14,29,32.6,0.58,2.88,6.86,2.58,34.28,0.95,9.2,254.0,72.2,5.6,15.2,9
2016,summer,regular season,NRG Esports,ohq,Oh Gyu-min (오규민),7,43,14,29,32.6,2.86,2.16,4.05,3.19,295.19,8.14,13.9,383.0,67.0,27.8,22.9,8
2016,summer,regular season,NRG Esports,quas,Diego Ruiz,7,43,14,29,32.6,1.86,3.4,4.65,1.92,239.74,6.61,12.3,340.0,63.2,18.1,20.3,9
2016,summer,regular season,NRG Esports,santorin,Lucas Tao Kilmer Larsen,7,43,14,29,32.6,1.86,1.53,6.12,5.2,152.84,4.22,11.9,329.0,77.4,18.1,19.7,8
2016,summer,regular season,Phoenix1,gate,"Yu ""Austin"" Jia-Jun",7,46,15,31,32.6,0.61,3.33,6.35,2.09,35.91,1.02,9.0,256.0,71.6,6.3,15.0,6
2016,summer,regular season,Phoenix1,pirean,Choi Jun-sik (최준식),7,41,15,26,36.6,2.24,2.61,5.0,2.78,279.27,7.85,13.0,365.0,73.3,22.7,21.3,12
2016,summer,regular season,Phoenix1,mash,Brandon Phan,7,41,14,27,34.1,3.05,1.95,4.17,3.7,325.73,9.28,14.5,414.0,72.0,30.4,24.2,9
2016,summer,regular season,Phoenix1,zig,Derek Shao,7,39,12,27,30.8,1.62,2.59,4.67,2.43,234.15,6.67,12.1,344.0,66.6,17.1,20.3,10
2016,summer,regular season,Phoenix1,zentinel,Kevin Pires,7,14,2,12,14.3,1.14,2.71,3.93,1.87,121.71,3.42,10.9,307.0,68.3,15.4,18.6,6
2016,summer,regular season,Phoenix1,slooshi,Andrew Pham,7,10,1,9,10.0,2.1,3.7,3.0,1.38,290.7,8.16,13.3,373.0,65.4,26.9,22.7,8
2016,summer,regular season,Phoenix1,brandini,Brandon Chen,7,7,3,4,42.9,1.71,2.43,6.57,3.41,280.43,7.62,13.6,369.0,73.4,15.2,20.9,4
2016,summer,regular season,Team EnVyUs,benji,Benjamin deMunck,5,42,17,25,40.5,3.79,1.79,4.76,4.79,327.19,8.62,15.4,405.0,74.6,33.1,22.9,8
2016,summer,regular season,Team EnVyUs,hakuho,Nickolas Surgent,5,42,17,25,40.5,0.64,2.55,7.95,3.37,38.07,1.0,10.2,269.0,75.1,5.6,15.2,10
2016,summer,regular season,Team EnVyUs,ninja,Noh Geon-woo (노건우),5,42,17,25,40.5,2.62,2.83,5.31,2.8,319.93,8.43,14.4,379.0,69.2,22.9,21.5,15
2016,summer,regular season,Team EnVyUs,procxin,Kim Se-young (김세영),5,42,17,25,40.5,2.36,2.69,6.29,3.21,161.24,4.25,13.3,349.0,75.5,20.6,19.8,9
2016,summer,regular season,Team EnVyUs,seraph,Shin Woo-yeong (신우영),5,42,17,25,40.5,2.05,3.1,5.4,2.41,276.1,7.28,13.9,366.0,65.1,17.9,20.7,17
2016,summer,regular season,Team Liquid,fenix,Kim Jae-hun (김재훈),5,43,22,21,51.2,3.86,2.14,4.88,4.09,308.42,9.1,13.7,403.0,71.5,31.6,23.0,11
2016,summer,regular season,Team Liquid,lourlo,Samson Jackson,5,43,22,21,51.2,2.53,2.12,5.0,3.56,236.95,6.99,12.4,364.0,61.6,20.7,20.8,8
2016,summer,regular season,Team Liquid,matt,Matthew Elento,5,43,22,21,51.2,0.58,2.98,8.26,2.97,25.6,0.76,8.6,254.0,72.2,4.8,14.5,8
2016,summer,regular season,Team Liquid,dardoch,Joshua Hartnett,5,40,22,18,55.0,3.2,2.68,6.18,3.5,149.98,4.47,12.3,366.0,75.0,25.6,20.7,11
2016,summer,regular season,Team Liquid,fabbbyyy,Jovani Guillen,5,34,19,15,55.9,2.15,1.97,7.06,4.67,242.41,7.23,12.2,365.0,70.8,16.5,20.7,5
2016,summer,regular season,Team Liquid,moon,Galen Holgate,5,3,0,3,0.0,1.0,3.33,4.33,1.6,157.33,4.03,11.7,301.0,61.5,11.5,18.7,3
2016,summer,regular season,Team SoloMid,biofrost,Vincent Wang,1,41,35,6,85.4,0.66,1.34,10.51,8.33,24.98,0.78,9.1,282.0,75.7,4.5,14.9,6
2016,summer,regular season,Team SoloMid,bjergsen,Søren Bjerg,1,41,35,6,85.4,4.05,1.51,6.71,7.11,282.32,8.77,13.5,419.0,72.9,27.4,22.1,12
2016,summer,regular season,Team SoloMid,doublelift,"Yiliang ""Peter"" Peng",1,41,35,6,85.4,4.71,1.73,5.76,6.04,279.8,8.69,14.1,439.0,70.9,31.9,23.2,4
2016,summer,regular season,Team SoloMid,hauntzer,Kevin Yarnell,1,41,35,6,85.4,2.98,2.17,6.15,4.2,241.44,7.5,12.6,391.0,61.8,20.2,20.6,9
2016,summer,playoffs,Cloud9,impact,Jung Eon-yeong (정언영),2,13,7,6,53.8,3.23,3.08,7.38,3.45,285.92,7.51,14.6,383.0,66.0,20.1,21.2,4
2016,summer,playoffs,Cloud9,jensen,Nicolaj Jensen,2,13,7,6,53.8,6.54,2.15,5.54,5.61,331.54,8.71,16.0,419.0,75.1,40.7,23.1,7
2016,summer,playoffs,Cloud9,meteos,William Hartman,2,13,7,6,53.8,2.46,2.23,7.85,4.62,153.23,4.02,13.3,350.0,64.1,15.3,19.3,3
2016,summer,playoffs,Cloud9,smoothie,Andy Ta,2,13,7,6,53.8,0.46,2.62,10.38,4.15,37.92,1.0,9.8,258.0,67.5,2.9,14.2,4
2016,summer,playoffs,Cloud9,sneaky,Zachary Scuderi,2,13,7,6,53.8,3.38,1.85,8.54,6.46,315.77,8.29,15.3,401.0,74.2,21.1,22.1,3
2016,summer,playoffs,CLG,aphromoo,Zaqueri Black,4,12,5,7,41.7,0.33,2.67,9.92,3.84,27.08,0.7,9.6,249.0,75.9,2.5,14.3,5
2016,summer,playoffs,CLG,darshan,Darshan Upadhyaya,4,12,5,7,41.7,1.92,2.25,6.5,3.74,266.17,6.87,13.5,349.0,62.3,14.2,20.1,3
2016,summer,playoffs,CLG,huhi,Choi Jae-hyun (최재현),4,12,5,7,41.7,3.75,2.83,4.92,3.06,335.17,8.65,14.9,384.0,64.2,27.8,22.1,7
2016,summer,playoffs,CLG,xmithie,Jake Kevin Puchero,4,12,5,7,41.7,2.08,2.5,7.75,3.93,175.83,4.54,13.5,348.0,72.8,15.4,20.0,3
2016,summer,playoffs,Immortals,adrian,Adrian Ma,3,10,5,5,50.0,0.4,2.7,9.7,3.74,61.4,1.48,11.2,269.0,74.8,3.0,14.9,3
2016,summer,playoffs,Immortals,huni,Heo Seung-hoon (허승훈),3,10,5,5,50.0,3.7,4.0,6.1,2.45,343.6,8.26,16.9,406.0,72.6,27.4,22.4,7
2016,summer,playoffs,Immortals,reignover,Kim Yeu-jin (김의진),3,10,5,5,50.0,2.8,3.5,6.5,2.66,170.3,4.1,14.4,348.0,68.9,20.7,19.2,3
2016,summer,playoffs,Team EnVyUs,benji,Benjamin deMunck,5,4,1,3,25.0,2.5,3.5,4.25,1.93,268.75,7.74,12.7,365.0,75.0,27.8,22.6,3
2016,summer,playoffs,Team EnVyUs,hakuho,Nickolas Surgent,5,4,1,3,25.0,0.5,3.75,5.75,1.67,31.5,0.91,8.7,250.0,69.4,5.6,15.5,3
2016,summer,playoffs,Team EnVyUs,ninja,Noh Geon-woo (노건우),5,4,1,3,25.0,2.75,5.75,3.0,1.0,257.25,7.41,12.1,348.0,63.9,30.6,21.6,3
2016,summer,playoffs,Team EnVyUs,procxin,Kim Se-young (김세영),5,4,1,3,25.0,0.75,3.75,6.5,1.93,142.75,4.11,10.9,315.0,80.6,8.3,19.5,3
2016,summer,playoffs,Team EnVyUs,seraph,Shin Woo-yeong (신우영),5,4,1,3,25.0,2.5,4.25,4.0,1.53,222.0,6.39,11.7,336.0,72.2,27.8,20.8,3
2016,summer,playoffs,Team Liquid,dardoch,Joshua Hartnett,5,4,1,3,25.0,2.0,2.5,5.5,3.0,148.25,4.45,11.3,338.0,63.8,17.0,20.5,2
2016,summer,playoffs,Team Liquid,fenix,Kim Jae-hun (김재훈),5,4,1,3,25.0,3.75,3.0,3.0,2.25,287.75,8.63,12.5,376.0,57.4,31.9,22.9,2
2016,summer,playoffs,Team Liquid,lourlo,Samson Jackson,5,4,1,3,25.0,2.0,3.0,2.25,1.42,239.25,7.18,11.6,347.0,36.2,17.0,21.1,1
2016,summer,playoffs,Team Liquid,matt,Matthew Elento,5,4,1,3,25.0,1.75,3.0,5.0,2.25,38.75,1.16,8.2,246.0,57.4,14.9,15.0,2
